[2020-12-09 17:21:05]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-09 17:22:24]	RCC - prev: {"nu":5,"lrn":10,"rev":82}, current: {"nu":5,"lrn":9,"rev":82}
[2020-12-09 17:22:24]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-09 17:22:25]	RCC - prev: {"nu":5,"lrn":9,"rev":82}, current: {"nu":10,"lrn":10,"rev":82}
[2020-12-09 17:22:25]	 - Output instruction: {"instType":1,"dy":-11,"logType":"unknown"}
[2020-12-09 17:22:55]	RCC - prev: {"nu":10,"lrn":10,"rev":82}, current: {"nu":10,"lrn":11,"rev":82}
[2020-12-09 17:22:55]	 - Output instruction: {"instType":1,"dy":-1,"logType":"again"}
[2020-12-09 17:24:25]	RCC - prev: {"nu":10,"lrn":11,"rev":82}, current: {"nu":5,"lrn":10,"rev":82}
[2020-12-09 17:24:25]	 - Output instruction: {"instType":2}
[2020-12-09 17:24:26]	RCC - prev: {"nu":5,"lrn":10,"rev":82}, current: {"nu":5,"lrn":9,"rev":82}
[2020-12-09 17:24:26]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-09 17:24:27]	RCC - prev: {"nu":5,"lrn":9,"rev":82}, current: {"nu":5,"lrn":8,"rev":82}
[2020-12-09 17:24:27]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-09 17:24:28]	RCC - prev: {"nu":5,"lrn":8,"rev":82}, current: {"nu":5,"lrn":8,"rev":81}
[2020-12-09 17:24:28]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-09 17:24:34]	RCC - prev: {"nu":5,"lrn":8,"rev":81}, current: {"nu":5,"lrn":8,"rev":81}
[2020-12-09 17:24:34]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-12-09 17:24:36]	RCC - prev: {"nu":5,"lrn":8,"rev":81}, current: {"nu":4,"lrn":8,"rev":81}
[2020-12-09 17:24:36]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-09 17:24:38]	RCC - prev: {"nu":4,"lrn":8,"rev":81}, current: {"nu":4,"lrn":8,"rev":80}
[2020-12-09 17:24:38]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-09 17:24:40]	RCC - prev: {"nu":4,"lrn":8,"rev":80}, current: {"nu":4,"lrn":8,"rev":79}
[2020-12-09 17:24:40]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-09 17:25:04]	 - Output instruction: {"instType":2}
[2020-12-09 17:25:10]	RCC - prev: {"nu":4,"lrn":8,"rev":79}, current: {"nu":4,"lrn":8,"rev":78}
[2020-12-09 17:25:10]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-09 17:25:14]	RCC - prev: {"nu":4,"lrn":8,"rev":78}, current: {"nu":4,"lrn":8,"rev":77}
[2020-12-09 17:25:14]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-10 19:17:25]	 - Output instruction: {"instType":0}
[2020-12-10 19:17:28]	RCC - prev: {"nu":85,"lrn":3,"rev":110}, current: {"nu":4,"lrn":0,"rev":52}
[2020-12-10 19:17:28]	 - Output instruction: {"instType":2}
[2020-12-10 19:17:30]	RCC - prev: {"nu":4,"lrn":0,"rev":52}, current: {"nu":4,"lrn":0,"rev":51}
[2020-12-10 19:17:30]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-10 19:17:41]	RCC - prev: {"nu":4,"lrn":0,"rev":51}, current: {"nu":4,"lrn":0,"rev":50}
[2020-12-10 19:17:41]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-10 19:17:44]	RCC - prev: {"nu":4,"lrn":0,"rev":50}, current: {"nu":4,"lrn":0,"rev":49}
[2020-12-10 19:17:44]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-10 19:17:45]	 - Output instruction: {"instType":3}
[2020-12-10 19:21:29]	 - Output instruction: {"instType":0}
[2020-12-10 19:21:31]	RCC - prev: {"nu":74,"lrn":1,"rev":96}, current: {"nu":74,"lrn":0,"rev":96}
[2020-12-10 19:21:31]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-10 19:21:33]	RCC - prev: {"nu":74,"lrn":0,"rev":96}, current: {"nu":74,"lrn":0,"rev":95}
[2020-12-10 19:21:33]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-10 19:21:39]	RCC - prev: {"nu":74,"lrn":0,"rev":95}, current: {"nu":74,"lrn":0,"rev":95}
[2020-12-10 19:21:39]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-12-10 19:21:43]	RCC - prev: {"nu":74,"lrn":0,"rev":95}, current: {"nu":74,"lrn":0,"rev":94}
[2020-12-10 19:21:43]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-10 19:22:02]	RCC - prev: {"nu":74,"lrn":0,"rev":94}, current: {"nu":74,"lrn":0,"rev":94}
[2020-12-10 19:22:02]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-12-10 19:23:00]	RCC - prev: {"nu":74,"lrn":0,"rev":94}, current: {"nu":74,"lrn":0,"rev":92}
[2020-12-10 19:23:00]	 - Output instruction: {"instType":1,"dy":2,"logType":"rev-good"}
[2020-12-10 19:44:36]	RCC - prev: {"nu":74,"lrn":0,"rev":92}, current: {"nu":82,"lrn":0,"rev":92}
[2020-12-10 19:44:36]	 - Output instruction: {"instType":1,"dy":-16,"logType":"unknown"}
[2020-12-11 22:52:26]	 - Output instruction: {"instType":0}
[2020-12-11 22:52:29]	RCC - prev: {"nu":79,"lrn":4,"rev":215}, current: {"nu":79,"lrn":3,"rev":215}
[2020-12-11 22:52:29]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-11 22:52:38]	RCC - prev: {"nu":79,"lrn":3,"rev":215}, current: {"nu":79,"lrn":2,"rev":215}
[2020-12-11 22:52:38]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-11 22:55:46]	RCC - prev: {"nu":79,"lrn":2,"rev":215}, current: {"nu":79,"lrn":1,"rev":215}
[2020-12-11 22:55:46]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-11 22:55:47]	 - Output instruction: {"instType":3}
[2020-12-11 23:04:10]	 - Output instruction: {"instType":0}
[2020-12-11 23:06:31]	RCC - prev: {"nu":79,"lrn":3,"rev":215}, current: {"nu":79,"lrn":2,"rev":215}
[2020-12-11 23:06:31]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-11 23:07:13]	 - Output instruction: {"instType":2}
[2020-12-11 23:07:14]	RCC - prev: {"nu":79,"lrn":2,"rev":215}, current: {"nu":79,"lrn":1,"rev":215}
[2020-12-11 23:07:14]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-11 23:08:04]	RCC - prev: {"nu":79,"lrn":1,"rev":215}, current: {"nu":79,"lrn":1,"rev":214}
[2020-12-11 23:08:04]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-11 23:08:04]	 - Output instruction: {"instType":3}
[2020-12-11 23:08:04]	RCC - prev: {"nu":79,"lrn":1,"rev":215}, current: {"nu":79,"lrn":1,"rev":214}
[2020-12-11 23:08:04]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-11 23:23:53]	RCC - prev: {"nu":79,"lrn":1,"rev":214}, current: {"nu":79,"lrn":2,"rev":214}
[2020-12-11 23:23:53]	 - Output instruction: {"instType":1,"dy":-1,"logType":"again"}
[2020-12-11 23:23:57]	RCC - prev: {"nu":79,"lrn":2,"rev":214}, current: {"nu":79,"lrn":2,"rev":214}
[2020-12-11 23:23:57]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-12-11 23:24:00]	RCC - prev: {"nu":79,"lrn":2,"rev":214}, current: {"nu":79,"lrn":1,"rev":214}
[2020-12-11 23:24:00]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-11 23:24:04]	RCC - prev: {"nu":79,"lrn":1,"rev":214}, current: {"nu":78,"lrn":1,"rev":214}
[2020-12-11 23:24:04]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-11 23:31:13]	RCC - prev: {"nu":78,"lrn":1,"rev":214}, current: {"nu":78,"lrn":2,"rev":214}
[2020-12-11 23:31:13]	 - Output instruction: {"instType":1,"dy":-1,"logType":"again"}
[2020-12-11 23:31:17]	 - Output instruction: {"instType":2}
[2020-12-11 23:31:21]	 - Output instruction: {"instType":2}
[2020-12-11 23:31:33]	 - Output instruction: {"instType":2}
[2020-12-11 23:31:39]	RCC - prev: {"nu":78,"lrn":2,"rev":214}, current: {"nu":78,"lrn":1,"rev":214}
[2020-12-11 23:31:39]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-11 23:36:18]	RCC - prev: {"nu":78,"lrn":1,"rev":214}, current: {"nu":78,"lrn":2,"rev":214}
[2020-12-11 23:36:18]	 - Output instruction: {"instType":1,"dy":-1,"logType":"again"}
[2020-12-11 23:36:23]	RCC - prev: {"nu":78,"lrn":2,"rev":214}, current: {"nu":77,"lrn":3,"rev":214}
[2020-12-11 23:36:23]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-12-11 23:41:22]	RCC - prev: {"nu":77,"lrn":3,"rev":214}, current: {"nu":77,"lrn":3,"rev":213}
[2020-12-11 23:41:22]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-11 23:41:27]	RCC - prev: {"nu":77,"lrn":3,"rev":213}, current: {"nu":77,"lrn":2,"rev":213}
[2020-12-11 23:41:27]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-11 23:41:33]	RCC - prev: {"nu":77,"lrn":2,"rev":213}, current: {"nu":77,"lrn":1,"rev":213}
[2020-12-11 23:41:33]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-11 23:41:36]	RCC - prev: {"nu":77,"lrn":1,"rev":213}, current: {"nu":77,"lrn":1,"rev":212}
[2020-12-11 23:41:36]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-11 23:41:38]	RCC - prev: {"nu":77,"lrn":1,"rev":212}, current: {"nu":77,"lrn":1,"rev":211}
[2020-12-11 23:41:38]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-11 23:41:53]	RCC - prev: {"nu":77,"lrn":1,"rev":211}, current: {"nu":77,"lrn":1,"rev":208}
[2020-12-11 23:41:53]	 - Output instruction: {"instType":1,"dy":3,"logType":"rev-good"}
[2020-12-11 23:42:46]	RCC - prev: {"nu":77,"lrn":1,"rev":208}, current: {"nu":76,"lrn":1,"rev":208}
[2020-12-11 23:42:46]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-11 23:44:12]	RCC - prev: {"nu":76,"lrn":1,"rev":208}, current: {"nu":76,"lrn":1,"rev":207}
[2020-12-11 23:44:12]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-11 23:51:16]	RCC - prev: {"nu":76,"lrn":1,"rev":207}, current: {"nu":76,"lrn":3,"rev":207}
[2020-12-11 23:51:16]	 - Output instruction: {"instType":1,"dy":-2,"logType":"again"}
[2020-12-11 23:51:18]	RCC - prev: {"nu":76,"lrn":3,"rev":207}, current: {"nu":76,"lrn":2,"rev":207}
[2020-12-11 23:51:18]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-11 23:51:22]	RCC - prev: {"nu":76,"lrn":2,"rev":207}, current: {"nu":76,"lrn":2,"rev":206}
[2020-12-11 23:51:22]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-11 23:51:25]	RCC - prev: {"nu":76,"lrn":2,"rev":206}, current: {"nu":76,"lrn":2,"rev":205}
[2020-12-11 23:51:25]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-11 23:51:25]	 - Output instruction: {"instType":3}
[2020-12-11 23:51:27]	RCC - prev: {"nu":76,"lrn":2,"rev":206}, current: {"nu":76,"lrn":2,"rev":200}
[2020-12-11 23:51:27]	 - Output instruction: {"instType":1,"dy":6,"logType":"rev-good"}
[2020-12-11 23:51:52]	RCC - prev: {"nu":76,"lrn":2,"rev":200}, current: {"nu":75,"lrn":2,"rev":200}
[2020-12-11 23:51:52]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-11 23:52:18]	RCC - prev: {"nu":75,"lrn":2,"rev":200}, current: {"nu":75,"lrn":2,"rev":200}
[2020-12-11 23:52:18]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-12-11 23:52:28]	RCC - prev: {"nu":75,"lrn":2,"rev":200}, current: {"nu":75,"lrn":2,"rev":199}
[2020-12-11 23:52:28]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-11 23:52:45]	RCC - prev: {"nu":75,"lrn":2,"rev":199}, current: {"nu":75,"lrn":2,"rev":199}
[2020-12-11 23:52:45]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-12-11 23:52:57]	RCC - prev: {"nu":75,"lrn":2,"rev":199}, current: {"nu":75,"lrn":2,"rev":198}
[2020-12-11 23:52:57]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-11 23:53:07]	RCC - prev: {"nu":75,"lrn":2,"rev":198}, current: {"nu":75,"lrn":2,"rev":197}
[2020-12-11 23:53:07]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-11 23:55:01]	 - Output instruction: {"instType":2}
[2020-12-11 23:55:03]	RCC - prev: {"nu":75,"lrn":2,"rev":197}, current: {"nu":74,"lrn":3,"rev":197}
[2020-12-11 23:55:03]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-12-11 23:55:18]	RCC - prev: {"nu":74,"lrn":3,"rev":197}, current: {"nu":74,"lrn":3,"rev":196}
[2020-12-11 23:55:18]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-11 23:55:23]	RCC - prev: {"nu":74,"lrn":3,"rev":196}, current: {"nu":74,"lrn":3,"rev":195}
[2020-12-11 23:55:23]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-11 23:57:27]	RCC - prev: {"nu":74,"lrn":3,"rev":195}, current: {"nu":73,"lrn":3,"rev":195}
[2020-12-11 23:57:27]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-11 23:57:29]	RCC - prev: {"nu":73,"lrn":3,"rev":195}, current: {"nu":73,"lrn":2,"rev":195}
[2020-12-11 23:57:29]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-11 23:57:36]	RCC - prev: {"nu":73,"lrn":2,"rev":195}, current: {"nu":73,"lrn":1,"rev":195}
[2020-12-11 23:57:36]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-11 23:57:40]	RCC - prev: {"nu":73,"lrn":1,"rev":195}, current: {"nu":72,"lrn":1,"rev":195}
[2020-12-11 23:57:40]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-11 23:57:41]	RCC - prev: {"nu":72,"lrn":1,"rev":195}, current: {"nu":72,"lrn":1,"rev":194}
[2020-12-11 23:57:41]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:05:26]	RCC - prev: {"nu":72,"lrn":1,"rev":194}, current: {"nu":72,"lrn":5,"rev":193}
[2020-12-12 00:05:26]	 - Output instruction: {"instType":1,"dy":-3,"logType":"rev-again"}
[2020-12-12 00:05:45]	RCC - prev: {"nu":72,"lrn":5,"rev":193}, current: {"nu":72,"lrn":4,"rev":193}
[2020-12-12 00:05:45]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:05:53]	RCC - prev: {"nu":72,"lrn":4,"rev":193}, current: {"nu":72,"lrn":4,"rev":192}
[2020-12-12 00:05:53]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:06:02]	RCC - prev: {"nu":72,"lrn":4,"rev":192}, current: {"nu":72,"lrn":5,"rev":191}
[2020-12-12 00:06:02]	 - Output instruction: {"instType":1,"dy":0,"logType":"rev-again"}
[2020-12-12 00:06:06]	RCC - prev: {"nu":72,"lrn":5,"rev":191}, current: {"nu":72,"lrn":5,"rev":188}
[2020-12-12 00:06:06]	 - Output instruction: {"instType":1,"dy":3,"logType":"rev-good"}
[2020-12-12 00:06:08]	RCC - prev: {"nu":72,"lrn":5,"rev":188}, current: {"nu":72,"lrn":5,"rev":187}
[2020-12-12 00:06:08]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:06:11]	RCC - prev: {"nu":72,"lrn":5,"rev":187}, current: {"nu":72,"lrn":5,"rev":186}
[2020-12-12 00:06:11]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:11:25]	RCC - prev: {"nu":72,"lrn":5,"rev":186}, current: {"nu":71,"lrn":5,"rev":186}
[2020-12-12 00:11:25]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:11:41]	RCC - prev: {"nu":71,"lrn":5,"rev":186}, current: {"nu":71,"lrn":4,"rev":186}
[2020-12-12 00:11:41]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:11:45]	RCC - prev: {"nu":71,"lrn":4,"rev":186}, current: {"nu":71,"lrn":3,"rev":186}
[2020-12-12 00:11:45]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:12:01]	RCC - prev: {"nu":71,"lrn":3,"rev":186}, current: {"nu":71,"lrn":2,"rev":186}
[2020-12-12 00:12:01]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:12:03]	RCC - prev: {"nu":71,"lrn":2,"rev":186}, current: {"nu":71,"lrn":1,"rev":186}
[2020-12-12 00:12:03]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:14:50]	RCC - prev: {"nu":71,"lrn":1,"rev":186}, current: {"nu":71,"lrn":1,"rev":185}
[2020-12-12 00:14:50]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:14:58]	RCC - prev: {"nu":71,"lrn":1,"rev":185}, current: {"nu":71,"lrn":0,"rev":185}
[2020-12-12 00:14:58]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:15:11]	RCC - prev: {"nu":71,"lrn":0,"rev":185}, current: {"nu":71,"lrn":0,"rev":184}
[2020-12-12 00:15:11]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:17:06]	RCC - prev: {"nu":71,"lrn":0,"rev":184}, current: {"nu":71,"lrn":1,"rev":183}
[2020-12-12 00:17:06]	 - Output instruction: {"instType":1,"dy":0,"logType":"rev-again"}
[2020-12-12 00:17:08]	RCC - prev: {"nu":71,"lrn":1,"rev":183}, current: {"nu":71,"lrn":1,"rev":183}
[2020-12-12 00:17:08]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-12-12 00:17:09]	RCC - prev: {"nu":71,"lrn":1,"rev":183}, current: {"nu":71,"lrn":1,"rev":182}
[2020-12-12 00:17:09]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:17:12]	RCC - prev: {"nu":71,"lrn":1,"rev":182}, current: {"nu":70,"lrn":1,"rev":182}
[2020-12-12 00:17:12]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:17:32]	RCC - prev: {"nu":70,"lrn":1,"rev":182}, current: {"nu":70,"lrn":1,"rev":181}
[2020-12-12 00:17:32]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:17:43]	RCC - prev: {"nu":70,"lrn":1,"rev":181}, current: {"nu":70,"lrn":1,"rev":180}
[2020-12-12 00:17:43]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:17:48]	RCC - prev: {"nu":70,"lrn":1,"rev":180}, current: {"nu":69,"lrn":1,"rev":180}
[2020-12-12 00:17:48]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:18:20]	RCC - prev: {"nu":69,"lrn":1,"rev":180}, current: {"nu":69,"lrn":1,"rev":179}
[2020-12-12 00:18:20]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:18:23]	RCC - prev: {"nu":69,"lrn":1,"rev":179}, current: {"nu":69,"lrn":1,"rev":178}
[2020-12-12 00:18:23]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:18:42]	RCC - prev: {"nu":69,"lrn":1,"rev":178}, current: {"nu":69,"lrn":1,"rev":177}
[2020-12-12 00:18:42]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:18:52]	RCC - prev: {"nu":69,"lrn":1,"rev":177}, current: {"nu":69,"lrn":1,"rev":177}
[2020-12-12 00:18:52]	 - Output instruction: {"instType":1,"dy":0,"logType":"again"}
[2020-12-12 00:19:56]	RCC - prev: {"nu":69,"lrn":1,"rev":177}, current: {"nu":69,"lrn":1,"rev":176}
[2020-12-12 00:19:56]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:19:58]	RCC - prev: {"nu":69,"lrn":1,"rev":176}, current: {"nu":69,"lrn":1,"rev":175}
[2020-12-12 00:19:58]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:20:00]	RCC - prev: {"nu":69,"lrn":1,"rev":175}, current: {"nu":68,"lrn":1,"rev":175}
[2020-12-12 00:20:00]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:20:55]	RCC - prev: {"nu":68,"lrn":1,"rev":175}, current: {"nu":68,"lrn":1,"rev":174}
[2020-12-12 00:20:55]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:20:56]	RCC - prev: {"nu":68,"lrn":1,"rev":174}, current: {"nu":68,"lrn":1,"rev":173}
[2020-12-12 00:20:56]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:21:03]	RCC - prev: {"nu":68,"lrn":1,"rev":173}, current: {"nu":67,"lrn":2,"rev":173}
[2020-12-12 00:21:03]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-12-12 00:21:58]	RCC - prev: {"nu":67,"lrn":2,"rev":173}, current: {"nu":67,"lrn":2,"rev":172}
[2020-12-12 00:21:58]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:22:08]	RCC - prev: {"nu":67,"lrn":2,"rev":172}, current: {"nu":67,"lrn":3,"rev":171}
[2020-12-12 00:22:08]	 - Output instruction: {"instType":1,"dy":0,"logType":"rev-again"}
[2020-12-12 00:22:23]	RCC - prev: {"nu":67,"lrn":3,"rev":171}, current: {"nu":66,"lrn":3,"rev":171}
[2020-12-12 00:22:23]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:22:28]	RCC - prev: {"nu":66,"lrn":3,"rev":171}, current: {"nu":66,"lrn":3,"rev":170}
[2020-12-12 00:22:28]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:22:31]	RCC - prev: {"nu":66,"lrn":3,"rev":170}, current: {"nu":66,"lrn":3,"rev":169}
[2020-12-12 00:22:31]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:22:34]	RCC - prev: {"nu":66,"lrn":3,"rev":169}, current: {"nu":65,"lrn":3,"rev":169}
[2020-12-12 00:22:34]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:22:49]	RCC - prev: {"nu":65,"lrn":3,"rev":169}, current: {"nu":65,"lrn":3,"rev":168}
[2020-12-12 00:22:49]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:23:10]	RCC - prev: {"nu":65,"lrn":3,"rev":168}, current: {"nu":65,"lrn":3,"rev":167}
[2020-12-12 00:23:10]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:23:12]	RCC - prev: {"nu":65,"lrn":3,"rev":167}, current: {"nu":64,"lrn":4,"rev":167}
[2020-12-12 00:23:12]	 - Output instruction: {"instType":1,"dy":1,"logType":"new"}
[2020-12-12 00:24:02]	RCC - prev: {"nu":64,"lrn":4,"rev":167}, current: {"nu":64,"lrn":6,"rev":167}
[2020-12-12 00:24:02]	 - Output instruction: {"instType":1,"dy":-2,"logType":"again"}
[2020-12-12 00:24:04]	RCC - prev: {"nu":64,"lrn":6,"rev":167}, current: {"nu":64,"lrn":6,"rev":165}
[2020-12-12 00:24:04]	 - Output instruction: {"instType":1,"dy":2,"logType":"rev-good"}
[2020-12-12 00:25:11]	RCC - prev: {"nu":64,"lrn":6,"rev":165}, current: {"nu":64,"lrn":6,"rev":164}
[2020-12-12 00:25:11]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:25:40]	RCC - prev: {"nu":64,"lrn":6,"rev":164}, current: {"nu":63,"lrn":6,"rev":164}
[2020-12-12 00:25:40]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:26:02]	RCC - prev: {"nu":63,"lrn":6,"rev":164}, current: {"nu":63,"lrn":5,"rev":164}
[2020-12-12 00:26:02]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:26:32]	RCC - prev: {"nu":63,"lrn":5,"rev":164}, current: {"nu":63,"lrn":5,"rev":163}
[2020-12-12 00:26:32]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:26:44]	RCC - prev: {"nu":63,"lrn":5,"rev":163}, current: {"nu":63,"lrn":4,"rev":163}
[2020-12-12 00:26:44]	 - Output instruction: {"instType":1,"dy":1,"logType":"good"}
[2020-12-12 00:26:46]	RCC - prev: {"nu":63,"lrn":4,"rev":163}, current: {"nu":63,"lrn":4,"rev":162}
[2020-12-12 00:26:46]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:26:49]	RCC - prev: {"nu":63,"lrn":4,"rev":162}, current: {"nu":63,"lrn":4,"rev":161}
[2020-12-12 00:26:49]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:26:52]	RCC - prev: {"nu":63,"lrn":4,"rev":161}, current: {"nu":62,"lrn":4,"rev":161}
[2020-12-12 00:26:52]	 - Output instruction: {"instType":1,"dy":2,"logType":"new"}
[2020-12-12 00:26:59]	RCC - prev: {"nu":62,"lrn":4,"rev":161}, current: {"nu":62,"lrn":4,"rev":160}
[2020-12-12 00:26:59]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:27:18]	RCC - prev: {"nu":62,"lrn":4,"rev":160}, current: {"nu":62,"lrn":4,"rev":159}
[2020-12-12 00:27:18]	 - Output instruction: {"instType":1,"dy":1,"logType":"rev-good"}
[2020-12-12 00:27:41]	RCC - prev: {"nu":62,"lrn":4,"rev":159}, current: {"nu":61,"lrn":7,"rev":159}
[2020-12-12 00:27:41]	 - Output instruction: {"instType":1,"dy":-1,"logType":"new"}
